	ID	4.3	5.4	5.5	6.4	6.5	16.4	18.2	18.3	25.4	26.4	26.5	29.2	29.3	29.4	29.5	BC1.1	BC1.2	MC1.1	MC1.2	MC1.3	MC3.1	MC3.2	MC3.3	PC1.1	PC1.2	PC1.3	PC2.1	PC2.2	PC2.3	PC3.1	PC3.2	PC3.3
96	1000152-34-4	0.0	209716.0	185891.0	0.0	185199.0	0.0	154480.5	268354.0	0.0	0.0	0	0.0	0.0	0.0	357670.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	131-11-3	0.0	217320.0	0.0	0.0	0.0	162577.0	121158.0	189432.0	256660.0	0.0	239166	0.0	257325.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267907.0	263931.0	426395.0	0.0	155471.0	0.0	203404.0	165825.0	242090.0	0.0	0.0	0.0
98	1000149-52-8	0.0	0.0	0.0	0.0	0.0	105030.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347666.0	268541.0
99	63366-65-4	0.0	0.0	0.0	0.0	303863.5	0.0	0.0	0.0	0.0	267140.0	0	277709.0	251469.0	0.0	0.0	0.0	0.0	175988.0	0.0	0.0	0.0	97017.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	1000276-73-5	0.0	0.0	0.0	0.0	0.0	0.0	326097.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101	128-37-0	0.0	0.0	0.0	201193.0	0.0	0.0	119540.0	185209.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102	1010356-78-4	0.0	0.0	0.0	5048221.0	5872570.0	4213788.0	3196973.0	0.0	0.0	0.0	0	0.0	0.0	4120780.0	2387771.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	53907-92-9	597863.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1920003.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	667424.0	0.0	0.0	0.0	271934.0	0.0	0.0	0.0	0.0	0.0
104	333416-14-1	0.0	0.0	0.0	0.0	0.0	0.0	120146.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105	19962-42-6	0.0	0.0	0.0	0.0	0.0	0.0	145329.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	1000483-74-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	233749.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24488.0	0.0	0.0	15788.0	0.0	0.0	0.0
107	61553-44-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81962.0	0.0	0.0	126110.0	0.0
108	17301-29-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1108747.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	173434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	104319-35-9	0.0	254449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	93957-98-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	359348.0	0.0	0	0.0	0.0	252230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	14010-23-2	0.0	0.0	0.0	265166.0	0.0	0.0	0.0	232284.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112	1010144-05-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113	31053-55-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	516276.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	1000155-22-1	0.0	0.0	0.0	429080.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	1000320-12-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82161.0
116	98-85-1	0.0	0.0	0.0	0.0	0.0	0.0	52736684.0	0.0	68557448.0	95829380.0	85192356	92052647.0	112070628.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	37811-72-6	0.0	0.0	0.0	246916.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118	61142-64-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	399208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
119	1000186-78-4	0.0	236343.0	0.0	0.0	288587.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43303.0	161758.0	0.0	0.0	0.0
120	54400-96-3	0.0	0.0	215425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121	90220-19-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40801.0	0.0	0.0	0.0	0.0	0.0
122	74720-39-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68399.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	1000315-10-2	3754180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	1381770-95-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	263525.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	7040-58-6	0.0	0.0	200888.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	544-63-8	0.0	6209637.0	4244951.0	1307184.0	1788459.0	0.0	345084.0	3878071.0	0.0	0.0	0	0.0	0.0	670367.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	90965-06-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13529.0	0.0	0.0	0.0	0.0	0.0
128	1000161-46-2	0.0	0.0	0.0	0.0	185077.0	0.0	0.0	260643.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	505-10-2	0.0	377031.0	0.0	0.0	0.0	0.0	0.0	308407.0	336989.0	698550.0	724743	326327.0	702933.0	639544.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
130	112-84-5	0.0	0.0	466974.0	0.0	1345454.0	284916.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	90073-44-2	0.0	0.0	0.0	541998.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	598143.0	488879.0	1036027.5	1293677.0	485506.0	1094240.0	567219.6667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57066.0	0.0	0.0	0.0
132	513-86-0	0.0	2839616.0	1895267.0	1007777.0	1817913.0	780051.0	492187.0	0.0	0.0	0.0	0	0.0	0.0	3066608.0	577580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
133	1000144-22-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134	112-34-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232063.0	132307.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	71053-05-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	441357.0	0.0	0.0	0.0	0.0
136	19095-24-0	0.0	0.0	412552.0	0.0	0.0	450036.0	1002747.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137	1000063-41-4	439453.0	0.0	0.0	219645.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18090.0	9509.0	0.0	0.0	0.0	0.0	0.0	0.0
138	298-07-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	524928.0	0.0	0.0	482287.0
139	1000349-98-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19537.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	40310-53-0	0.0	0.0	0.0	0.0	0.0	0.0	537623.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141	112-96-9	5498439.0	0.0	683575.0	0.0	312665.0	149803.0	392259.0	624568.0	0.0	0.0	0	234815.0	0.0	401290.0	268787.0	431746.0	0.0	0.0	0.0	0.0	0.0	0.0	94953.66667	203691.0	70707.0	109054.0	100883.0	126764.6667	102824.0	90217.0	97861.5	0.0
142	105-54-4	1118680.0	1542505.0	1317804.0	848761.0	1217153.0	0.0	840348.0	1097015.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143	959048-33-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86749.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
144	2725-53-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	745088.0	932533.0	667227.0	0.0	526946.0	789386.0	0.0	141065.0	394932.0	561631.0	1097660.0	583560.0
145	1943-82-4	0.0	0.0	0.0	0.0	191654.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10169.0	0.0	0.0	0.0	0.0	0.0	0.0
146	1000154-63-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	120453.0	185394.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109506.0	0.0	0.0	25934.0	0.0	0.0	0.0	0.0
147	629-78-7	0.0	0.0	0.0	179685.0	226766.0	242196.0	204764.0	0.0	0.0	0.0	0	0.0	0.0	238361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
148	96108-86-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90579.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149	1000271-75-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	148828.0	0.0	0.0	274287.0	0.0	341221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
150	31767-20-1	0.0	0.0	0.0	0.0	0.0	92678.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
151	54077-65-5	0.0	0.0	0.0	0.0	0.0	365389.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
152	1000477-31-4	0.0	0.0	0.0	0.0	283922.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
153	18919-94-3	750674.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
154	1000163-05-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	169999.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155	4077-79-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	207427.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
156	7439-90-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29797.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
157	1000150-50-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	978398.0	840514.5	0.0	0.0	0.0	0.0	0.0	0.0	302407.0	0.0	0.0	0.0	0.0	0.0	0.0	130441.0	0.0
158	1000282-18-2	0.0	0.0	0.0	0.0	541553.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
159	3741-00-2	0.0	0.0	0.0	0.0	0.0	0.0	158268.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
160	2053-81-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12279.0	0.0	0.0	0.0	0.0	0.0
161	35871-70-6	0.0	0.0	0.0	0.0	0.0	206543.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162	1000288-04-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110542.0	0.0	0.0
163	19316-85-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72380.0	0.0	0.0	51239.0	0.0	0.0	0.0	0.0	0.0	0.0
164	1000436-75-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113970.0	0.0	0.0	0.0	0.0	18159.0	0.0	0.0
165	2021-28-5	1299579.0	1367775.0	1167597.0	938238.0	1133365.0	111730.0	1141056.0	1305522.0	479531.0	617534.0	387028	652816.0	632272.0	334698.0	250309.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166	74646-02-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
167	1000296-42-0	0.0	0.0	0.0	0.0	0.0	95726.0	0.0	572360.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
168	3777-69-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	383532.0	893232.0	791201.0	3298435.0	2804218.0	2997241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169	69739-33-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64736.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
170	84-69-5	0.0	270826.0	0.0	453816.0	0.0	508648.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
171	1000186-20-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11081.0	0.0	0.0	0.0	0.0	0.0
172	69626-04-6	0.0	0.0	0.0	270720.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
173	333416-55-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101651.0	0.0	0.0
174	1000189-46-6	0.0	0.0	0.0	0.0	178182.0	0.0	0.0	276145.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
175	56217-63-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
176	23567-67-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177	1000149-94-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172755.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	70509.0	0.0	0.0	0.0	0.0	207117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	5461-06-3	0.0	0.0	211097.0	231644.0	0.0	0.0	235507.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
179	52202-93-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	87314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180	1000151-23-5	0.0	0.0	0.0	0.0	0.0	0.0	478793.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
181	124-19-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1252009.0	1149636.0	0	0.0	0.0	0.0	0.0	1336900.0	1220242.0	1298273.0	1958305.0	1653044.0	1997090.0	2526357.0	2538200.0	530573.0	625542.0	1509261.0	0.0	499793.0	1217078.0	1335967.0	1373183.0	1204754.0
182	1000481-54-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57029.0
183	69626-80-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48691.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
184	1000259-05-3	0.0	0.0	0.0	0.0	0.0	112722.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
185	498-60-2	459757.0	519969.0	624920.0	351232.0	610475.0	0.0	350198.0	420070.0	0.0	0.0	0	0.0	0.0	256482.0	252927.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
186	1010288-01-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38996.0	0.0	0.0
187	17865-32-6	0.0	0.0	287067.0	0.0	205381.0	0.0	0.0	0.0	0.0	0.0	194252	197201.0	0.0	222790.0	0.0	0.0	0.0	225489.0	0.0	0.0	0.0	0.0	0.0	328949.0	368802.0	332782.0	105924.0	0.0	0.0	0.0	0.0	0.0
188	1000256-27-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	85477.0	0.0	0.0	0.0	0.0	0.0	63429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
189	74630-80-1	0.0	381071.0	0.0	515119.0	630581.0	0.0	237858.0	305454.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
190	1665-79-8	0.0	0.0	0.0	0.0	0.0	120432.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
191	1116-52-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7733.0	0.0	0.0	0.0	0.0	0.0	0.0
192	140-67-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	2040348.0	1491086.0	1669124.0	2921886.0	2439109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	636283.0	879231.0	0.0
193	139688-18-9	0.0	0.0	0.0	0.0	0.0	123974.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
194	592-62-1	1696062.0	0.0	0.0	0.0	0.0	0.0	0.0	2541469.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
