,NTB.2,NTB.3,NTJ.3,BC2.2,BC2.3,BC3.1,BC3.2,BC3.3,BC4.1,BC4.2,BC4.3,BC5.2,BC6.1,BC6.2,BC6.3,BC7.1,BC7.2,BC7.3,BC1.1,BC1.2,MC1.1,MC1.2,MC1.3,MC3.1,MC3.2,MC3.3,PC1.1,PC1.2,PC1.3,PC2.1,PC2.2,PC2.3,PC3.1,PC3.2,PC3.3,sum,label
29.5,0.005668947609142468,0.008919598145967518,0.028158063483857035,0.016384118699233504,0.011833458166171647,0.00545767101313116,0.0029706257820435416,0.004511146469419209,0.03135654103802062,0.03017874807631815,0.03268426228346169,-7.782857755798942e-05,0.0005126701066363749,0.004953334993547362,0.006770013723179508,0.034779667326151384,0.04078556685357444,0.03389797687900492,0.007034840975164295,0.008948727981633748,0.008125286016911704,0.012841139917386673,0.006736487882726848,0.03055196141632871,0.030566070960843874,0.033307334026799265,0.0002893534801521229,0.0010225587364710701,0.05414270941368088,0.07906453384567269,0.07856800595297929,0.06779099960521626,0.04505447892357603,0.03976984085214048,0.06542791701965539,0.868986829078642,0
30.1,-0.0007866254595771756,0.01635074313356813,0.04291794559505233,0.028219363369219562,0.021456199777269445,0.011089836049199189,0.006798778151994433,0.008768629590363213,0.0485089426490556,0.04893117422477768,0.05746447809849724,0.0014230013588225113,0.0008697871788629265,0.0019719074174784886,0.009214027408509524,0.026154542207703718,0.03304460217173199,0.02564432206211801,-0.0019648123126744703,-0.0017544730696409407,-0.0011050642829069455,0.005377681011770186,-0.0017070026938585162,-0.0023531871116387027,-0.0026916737604368883,-0.00027075339269726944,0.00800437435339074,0.004817611120074433,0.05502281047308773,0.08629850691741935,0.08354215234389488,0.06941938691719916,0.0484683469033634,0.04258867472041925,0.07271523433734119,0.8524494674587534,0
30.2,-0.001234653522162106,0.016390496890799286,0.0461364428074776,0.030042149534574757,0.022606933855358276,0.011185805933255234,0.006826927243075704,0.008998817865003839,0.05326799270387786,0.05258154588988975,0.06176453150436228,0.0015549651912879594,0.0011155658753952127,0.0024513176931925573,0.01065999828545946,0.031477721559356533,0.03992413318665241,0.03109098131452777,-0.00214772976045542,-0.0018814059579901092,-0.0016028134936486812,0.0051055381180785606,-0.0018717305082862823,-0.002316015419189824,-0.0028266100076316187,-0.0014743944810161201,0.007524802341692893,0.003364894366926811,0.05352072465981138,0.0854910846162506,0.08145379248287436,0.06779240822480953,0.04720508523012936,0.04133063097573731,0.07070352318893823,0.8762134583884152,0
30.3,-0.001403417311302823,0.03316839291396413,0.08112263311430981,0.055214181279239716,0.042751175363012435,0.020165179625013997,0.014088137135906289,0.01794344375857926,0.08413185375184772,0.09338644904254405,0.10937051754730337,0.004118044838211973,0.0028138022370420785,0.005865687425652382,0.01930269443596776,0.03008036843287097,0.03933528364143356,0.031225319371598857,-0.00242950863587269,-0.002183571598970227,-0.0016844411488127343,0.0026898110995983403,-0.0021407151262912228,-0.0027469564186144097,-0.003241731174833002,-0.001983417411011339,0.01102550374318853,0.005733008888443263,0.03678972705427816,0.06235002536835697,0.05673030210791195,0.04679818253903481,0.03177220822248168,0.027979956855487775,0.04868223003606094,0.9968203610036327,0
30.4,-0.0014741859432863993,0.023403003590313238,0.0714520080714982,0.04644626492730099,0.03494369657815728,0.01769876817010851,0.010925581820623068,0.014097270740799694,0.07549828336920038,0.0815288754323795,0.0959863330285775,0.0031236406717056325,0.0019480047850213267,0.005932075268333654,0.017005868953290298,0.030942330796901098,0.04060302504670489,0.03262594447235917,-0.0024932187671415644,-0.0019604630152883903,-0.0016736501533874374,0.002854017362542858,-0.002085088946448877,-0.0013477208742402685,-0.0026929268278541446,-0.0009169407088403503,0.011276867999438986,0.005374983519629605,0.03937038493658346,0.06494578413918198,0.060250951863999105,0.050069368565536614,0.033028030768321684,0.02947326665778047,0.050561343986577134,0.9367217802863788,0
4.2,-0.001482031493738434,0.012406464942738903,0.04625086078352188,0.02973205410318956,0.021820559758518543,0.010698059771212715,0.006371823928662663,0.008460998441969073,0.051138295096981146,0.05301520537613539,0.06276719027127037,0.00211704096236511,0.0017516802540666686,0.0019164603648790539,0.009936154862969879,0.022924871641688258,0.029984825937954068,0.024065942965079967,-0.0019090645710081147,-0.0018180797592873053,-0.0014861735779382065,0.004631089165299221,-0.0016177430163387529,-0.002486061224064035,-0.002322075766658147,-0.002069977160590611,0.004471914310669987,0.0017711743239490084,0.046707810788563724,0.07608112552234556,0.0734550354217179,0.061390324812895566,0.04196357211944091,0.03671237666081238,0.06398515344522336,0.7913368594644973,0
4.3,0.0024435890273034563,0.04034796338486409,0.14402481585224705,0.09258131013250902,0.07199047538814299,0.03618194253411541,0.023988048109905555,0.029466300217733544,0.1257122047031246,0.15089702838627655,0.1623222957741674,0.007631801054838115,0.00771678455908136,0.01133278303187451,0.03618778028082191,0.053883235547980364,0.06935663944235569,0.06158744227933465,0.0005937109860133131,0.0008769626278035276,0.0014727423679687115,0.0034089636680607665,0.0006749705490350342,0.007621409841244004,0.011689115298989965,0.009668832553057562,-0.0025842568802174034,-0.0016345932968702254,0.02177285682364848,0.03465461587206606,0.031037939849316496,0.025925982599454844,0.016759915834606055,0.014471118223075693,0.026642915823651435,1.3307056424475803,0
5.2,-0.003574132932079161,0.028900616515960723,0.0961465783808984,0.06299793869431035,0.046882032613814115,0.023089948272956885,0.014382821268187025,0.018557910204686685,0.0924987755358668,0.11171603081876108,0.12170523334520414,0.005000569295652909,0.009786257147610281,0.007249210991785713,0.020188405667263903,0.11003900754118766,0.1292724654641114,0.11412703241280756,-0.003410202299893475,-0.003446927948346123,-0.0028161126339250634,0.00296595656184672,-0.002740064571308731,-0.0051900826417955095,-0.005146292278836884,-0.005151645776327,-0.00026812172437734106,-6.553652770136453e-05,0.04134653146649783,0.06402878915393312,0.061323603220925706,0.0504043448158357,0.03530730447425092,0.03058632183033764,0.054128952360919136,1.3208235187210218,0
5.3,-0.004147465642876349,0.03600889129725906,0.10953075937327945,0.07281832101545518,0.05506996234108625,0.026846860042281123,0.017625809461373716,0.022476262689840255,0.10222794674761623,0.12695644379314205,0.14484586197429092,0.006008661604512123,0.0072584790391224015,0.009372998490212591,0.02974504226364148,0.06740922376432275,0.08317741790074955,0.07487411546366289,-0.0034286677796728313,-0.0034497106961937523,-0.002717422961415944,0.0034030743157730157,-0.0027140732385975775,-0.004819085819975993,-0.004750425612937487,-0.004731327935953163,0.0002014262049572663,0.00037788678166362843,0.045018911256722714,0.06911800323697541,0.06648026787390732,0.054751673181869784,0.03832297317331157,0.03326036143885563,0.05864912203007602,1.331078577068337,0
5.4,0.005022676357605668,0.05548987148364517,0.209853327236522,0.13529390263370306,0.10643215627196251,0.055035290530042254,0.03672497683528542,0.045074320266882545,0.17985045781040535,0.2174706731274503,0.23893626396788742,0.012119698236392685,0.013296452698218435,0.016018844851502248,0.053227982517450305,0.08284566166017963,0.10031226755328512,0.09402142302466958,0.001963056677163071,0.0027325708805077654,0.0038105937996528866,0.007349997594424433,0.003041000068255289,0.01361371829343593,0.013187884336722067,0.015037202837080571,-0.0030945436973364208,0.001057566170536847,0.03862131292091524,0.051338344855264166,0.05152579977668615,0.043156250171271456,0.02845848205080179,0.025431674153067258,0.0443892672909007,1.998646425242439,1
5.5,0.006378982726286816,0.04855142816722758,0.1851259675351365,0.1189884265334817,0.09441970909828847,0.048957058726254554,0.03308484671783071,0.0406882134403412,0.15241414561705516,0.19199453519236387,0.20337449803262805,0.010114749610148457,0.009900807333987186,0.01892368401822356,0.04983807805164861,0.05158061011376943,0.06636427662477365,0.06540676317175863,0.002854560465753113,0.0033832671195827817,0.004735189295564216,0.008113558974368279,0.003902651474492737,0.0155301016745787,0.01446027019629106,0.016563409725055735,-0.002351995526977561,0.001889273574770361,0.039976699196651845,0.05106885497487723,0.0500734495829684,0.04237501204680109,0.02787926661298708,0.026607959852801465,0.04373897678489569,1.7469072867366666,1
6.2,-0.003412708059066037,0.036158442091502964,0.11578925457896808,0.07607799639274328,0.056994612707927834,0.029707656714948148,0.018386206985632387,0.02304835131012909,0.10698984341182455,0.13406114863900848,0.15319331008376286,0.006558047217260459,0.00897256593044426,0.007480121885367301,0.025378304272674557,0.08357757505442105,0.10021159296670827,0.08985565466418396,-0.0035564638505169196,-0.00370561214380779,-0.00283781271209944,0.0032658486250861404,-0.00282306235176286,-0.0059112155071110555,-0.0057523101186618235,-0.00570818003360952,0.0012262426575885752,0.0010494971161325902,0.04490166745648543,0.0685879992499571,0.06510451202167068,0.05351215879964074,0.03815417313436051,0.033270155595852044,0.058295659726688806,1.4061012345143347,0
6.3,-0.0034394747230478105,0.03283949496487638,0.1079282624087264,0.0708543329710974,0.05302838784848375,0.027536172981369695,0.017015495382204236,0.021409736368476758,0.10433482082439814,0.12482126010782395,0.1419465130841303,0.005987885789287328,0.006677877095645204,0.006238331949640918,0.02319402876712502,0.06093679138438866,0.07592303537129814,0.06714520180100968,-0.0030819714652802754,-0.0030367658513615337,-0.0020209433117201994,0.004413825054356282,-0.002126389259575541,-0.0034547352769720634,-0.00331611849070691,-0.0028665784762419693,0.0033040164963214235,0.0031175567618581122,0.05039517528291961,0.07562815556938224,0.07248333988110944,0.05997898299752141,0.041978322991430325,0.036497355626278004,0.06393414666908839,1.336205529575341,0
6.4,0.0024011482823853058,0.035387576486935954,0.1117435616444568,0.07284255399410604,0.05424229211656047,0.02704946778900436,0.017168545490335984,0.02163610986193019,0.10571394518990049,0.12718863411084333,0.138723553166646,0.006693938702357555,0.01260766477745122,0.009480291545896623,0.02524643988349152,0.1335064522478121,0.15754826820838128,0.14010484623547,0.0033048910255906944,0.0056455436702576405,0.006049704652445975,0.009209099939969566,0.0049979206036189945,0.022706482943536936,0.02368014034967669,0.020088592610462603,-0.0023839290168085232,0.0032971211254782954,0.047508146066888,0.050006733518686064,0.04972666422957826,0.04223654097031755,0.0307276407303761,0.02439971496877029,0.043737698283500416,1.58422399640631,1
6.5,0.004720371840006742,0.041818290869753465,0.14436860721423855,0.09380120150844275,0.07139754000423235,0.036467322928216875,0.023412994071141762,0.02934594339532485,0.12920811965262574,0.1588139715465915,0.1729801627101679,0.008130930773168293,0.011850251128879118,0.012339536630142957,0.03514800045384211,0.09395769501895829,0.11356808227620757,0.10346299300899092,0.0038209625388403775,0.006690828282256695,0.006176139450300424,0.010275970921064777,0.005356204219619736,0.02737517990224874,0.029148169178964196,0.02179322950158514,-0.0019049665330704427,0.003645973232974165,0.056614142489932046,0.06197228351189606,0.06210216663568491,0.05291107350115355,0.038728026298466965,0.030680964041815643,0.05308392595628737,1.7532622881609523,1
